Hotel_name,Date,Price,Client,Rating,Grade,Address,Day
WE호텔 제주,2023-07-26,240640,2,8.5,5,"서귀포, 대한민국",수
라온 호텔 앤 리조트,2023-07-26,67382,2,6.8,4,"제주, 대한민국",수
엠스테이 호텔 제주,2023-07-26,45069,2,7.8,4,"서귀포, 대한민국",수
호텔 샬롬 제주,2023-07-26,44666,2,7.9,5,"제주, 대한민국",수
호텔 토스카나,2023-07-26,305454,2,9.0,4,"서귀포, 대한민국",수
오션스위츠 제주 호텔,2023-07-26,86569,2,8.1,4,"제주, 대한민국",수
아시아호텔,2023-07-26,47106,2,8.4,5,"제주, 대한민국",수
글로스터 호텔 제주,2023-07-26,72364,2,8.3,3,"제주, 대한민국",수
스위트 호텔 제주,2023-07-26,171269,2,8.3,3,"서귀포, 대한민국",수
레슬리 호텔,2023-07-26,46500,2,7.8,4,"제주, 대한민국",수
켄싱턴리조트 서귀포,2023-07-26,214050,2,8.1,4,"서귀포, 대한민국",수
제주 항공우주 호텔,2023-07-26,69091,2,8.4,4,"서귀포, 대한민국",수
유니호텔 제주,2023-07-26,98264,2,7.7,4,"제주, 대한민국",수
금호 제주 리조트,2023-07-26,141217,2,7.4,4,"서귀포, 대한민국",수
신신호텔 제주공항,2023-07-26,38836,2,7.6,4,"제주, 대한민국",수
제주 센트럴시티호텔,2023-07-26,61610,2,7.7,3,"제주, 대한민국",수
롯데 호텔 제주,2023-07-26,500000,3,8.8,5,"서귀포, 대한민국",수
라마다 제주 시티 호텔,2023-07-26,84977,3,8.1,4,"제주, 대한민국",수
파르나스 호텔 제주,2023-07-26,700000,3,9.2,5,"서귀포, 대한민국",수
베스트웨스턴 제주호텔,2023-07-26,78215,3,7.6,4,"제주, 대한민국",수
랜딩관 제주신화월드 호텔앤리조트,2023-07-26,253872,3,8.3,5,"서귀포, 대한민국",수
메종 글래드 제주,2023-07-26,150052,3,8.1,5,"제주, 대한민국",수
에코랜드 호텔,2023-07-26,424628,3,8.6,5,"제주, 대한민국",수
제주 신라 호텔,2023-07-26,561000,3,9.0,5,"서귀포, 대한민국",수
라마다 프라자 제주 호텔,2023-07-26,185950,3,8.2,5,"제주, 대한민국",수
그랜드 하얏트 제주,2023-07-26,428000,3,8.8,5,"제주, 대한민국",수
신라스테이 제주,2023-07-26,154440,3,8.0,4,"제주, 대한민국",수
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-07-26,98141,3,7.7,4,"제주, 대한민국",수
제주 부영 호텔&리조트,2023-07-26,211308,3,9.1,5,"서귀포, 대한민국",수
휘닉스 제주 섭지코지,2023-07-26,345454,3,7.8,4,"서귀포, 대한민국",수
탐라스테이 호텔 제주,2023-07-26,184380,3,7.7,4,"제주, 대한민국",수
더 베스트 제주 성산,2023-07-26,62295,3,7.9,4,"서귀포, 대한민국",수
호텔 리젠트 마린 더 블루,2023-07-26,113843,3,8.2,4,"제주, 대한민국",수
그랜드 조선 제주,2023-07-26,470000,3,8.9,5,"서귀포, 대한민국",수
롯데시티호텔 제주,2023-07-26,177728,3,8.5,4,"제주, 대한민국",수
더 그랜드 섬오름,2023-07-26,190000,3,8.3,3,"서귀포, 대한민국",수
더큐브 리조트 제주,2023-07-26,86221,3,8.2,4,"서귀포, 대한민국",수
코델리아 S 호텔,2023-07-26,33058,3,7.6,3,"서귀포, 대한민국",수
서머셋 제주신화월드,2023-07-26,605045,3,8.6,5,"서귀포, 대한민국",수
히든 클리프 호텔&네이쳐,2023-07-26,370182,3,8.3,5,"서귀포, 대한민국",수
신화관 제주신화월드 호텔앤리조트,2023-07-26,433636,3,8.3,5,"서귀포, 대한민국",수
유탑 유블레스호텔,2023-07-26,157091,3,8.0,4,"제주, 대한민국",수
캠퍼트리 호텔 앤 리조트,2023-07-26,319091,3,8.4,4,"제주, 대한민국",수
한림리조트,2023-07-26,202040,3,8.8,4,"제주, 대한민국",수
그라벨 호텔,2023-07-26,119835,3,8.1,3,"제주, 대한민국",수
호텔 케니 서귀포,2023-07-26,41000,3,8.1,4,"서귀포, 대한민국",수
브라운 스위트 제주,2023-07-26,66116,3,7.3,5,"서귀포, 대한민국",수
메리어트관 제주신화월드 호텔앤리조트,2023-07-26,354539,3,8.4,4,"서귀포, 대한민국",수
호텔 난타,2023-07-26,112511,3,8.6,4,"제주, 대한민국",수
서귀포 JS호텔,2023-07-26,68343,3,8.4,3,"서귀포, 대한민국",수
스타즈 호텔 제주 로베로점,2023-07-26,93388,3,8.0,4,"제주, 대한민국",수
골든튤립 제주성산호텔,2023-07-26,75294,3,7.7,4,"서귀포, 대한민국",수
제주 디 아일랜드 블루 호텔,2023-07-26,68000,3,8.1,5,"서귀포, 대한민국",수
WE호텔 제주,2023-07-26,238017,3,8.5,3,"서귀포, 대한민국",수
엠스테이 호텔 제주,2023-07-26,45069,3,7.8,4,"서귀포, 대한민국",수
호텔 샬롬 제주,2023-07-26,57852,3,7.9,4,"제주, 대한민국",수
호텔 토스카나,2023-07-26,326468,3,9.0,5,"서귀포, 대한민국",수
오션스위츠 제주 호텔,2023-07-26,103306,3,8.1,4,"제주, 대한민국",수
아시아호텔,2023-07-26,76034,3,8.4,4,"제주, 대한민국",수
글로스터 호텔 제주,2023-07-26,79850,3,8.3,5,"제주, 대한민국",수
스위트 호텔 제주,2023-07-26,186942,3,8.3,3,"서귀포, 대한민국",수
레슬리 호텔,2023-07-26,65520,3,7.8,3,"제주, 대한민국",수
켄싱턴리조트 서귀포,2023-07-26,214050,3,8.1,4,"서귀포, 대한민국",수
제주 항공우주 호텔,2023-07-26,98182,3,8.4,4,"서귀포, 대한민국",수
유니호텔 제주,2023-07-26,136943,3,7.7,4,"제주, 대한민국",수
금호 제주 리조트,2023-07-26,141217,3,7.4,4,"서귀포, 대한민국",수
신신호텔 제주공항,2023-07-26,59643,3,7.6,4,"제주, 대한민국",수
제주 센트럴시티호텔,2023-07-26,70081,3,7.7,4,"제주, 대한민국",수
플레이스 캠프 제주,2023-07-26,202008,3,8.3,3,"서귀포, 대한민국",수
담모라 리조트,2023-07-26,92504,3,7.3,4,"서귀포, 대한민국",수
신신호텔 제주월드컵,2023-07-26,41400,3,7.7,4,"서귀포, 대한민국",수
퍼스트70 호텔,2023-07-26,46555,3,8.1,3,"서귀포, 대한민국",수
롯데 호텔 제주,2023-07-26,570000,4,8.8,5,"서귀포, 대한민국",수
라마다 제주 시티 호텔,2023-07-26,165290,4,8.1,4,"제주, 대한민국",수
파르나스 호텔 제주,2023-07-26,960000,4,9.2,5,"서귀포, 대한민국",수
베스트웨스턴 제주호텔,2023-07-26,103306,4,7.6,4,"제주, 대한민국",수
메종 글래드 제주,2023-07-26,305464,4,8.1,5,"제주, 대한민국",수
에코랜드 호텔,2023-07-26,450083,4,8.6,5,"제주, 대한민국",수
라마다 프라자 제주 호텔,2023-07-26,206545,4,8.2,5,"제주, 대한민국",수
신라스테이 제주,2023-07-26,183000,4,8.0,4,"제주, 대한민국",수
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-07-26,98141,4,7.7,4,"제주, 대한민국",수
휘닉스 제주 섭지코지,2023-07-26,330580,4,7.8,4,"서귀포, 대한민국",수
탐라스테이 호텔 제주,2023-07-26,184380,4,7.7,4,"제주, 대한민국",수
더 베스트 제주 성산,2023-07-26,76860,4,7.9,4,"서귀포, 대한민국",수
더큐브 리조트 제주,2023-07-26,93815,4,8.2,4,"서귀포, 대한민국",수
코델리아 S 호텔,2023-07-26,37191,4,7.6,3,"서귀포, 대한민국",수
서머셋 제주신화월드,2023-07-26,605045,4,8.6,5,"서귀포, 대한민국",수
유탑 유블레스호텔,2023-07-26,495868,4,8.0,4,"제주, 대한민국",수
캠퍼트리 호텔 앤 리조트,2023-07-26,319091,4,8.4,4,"제주, 대한민국",수
한림리조트,2023-07-26,214545,4,8.8,4,"제주, 대한민국",수
그라벨 호텔,2023-07-26,141966,4,8.1,4,"제주, 대한민국",수
호텔 난타,2023-07-26,218182,4,8.6,4,"제주, 대한민국",수
서귀포 JS호텔,2023-07-26,68343,4,8.4,4,"서귀포, 대한민국",수
제주 디 아일랜드 블루 호텔,2023-07-26,93500,4,8.1,4,"서귀포, 대한민국",수
WE호텔 제주,2023-07-26,436364,4,8.5,5,"서귀포, 대한민국",수
라온 호텔 앤 리조트,2023-07-26,160834,4,6.8,4,"제주, 대한민국",수
엠스테이 호텔 제주,2023-07-26,55124,4,7.8,4,"서귀포, 대한민국",수
호텔 샬롬 제주,2023-07-26,57852,4,7.9,5,"제주, 대한민국",수
호텔 토스카나,2023-07-26,2427273,4,9.0,4,"서귀포, 대한민국",수
오션스위츠 제주 호텔,2023-07-26,128099,4,8.1,4,"제주, 대한민국",수
글로스터 호텔 제주,2023-07-26,81819,4,8.3,5,"제주, 대한민국",수
스위트 호텔 제주,2023-07-26,243347,4,8.3,3,"서귀포, 대한민국",수
켄싱턴리조트 서귀포,2023-07-26,214050,4,8.1,4,"서귀포, 대한민국",수
유니호텔 제주,2023-07-26,161405,4,7.7,4,"제주, 대한민국",수
금호 제주 리조트,2023-07-26,141217,4,7.4,4,"서귀포, 대한민국",수
신신호텔 제주공항,2023-07-26,107721,4,7.6,4,"제주, 대한민국",수
제주 센트럴시티호텔,2023-07-26,77012,4,7.7,4,"제주, 대한민국",수
플레이스 캠프 제주,2023-07-26,202008,4,8.3,3,"서귀포, 대한민국",수
담모라 리조트,2023-07-26,99000,4,7.3,4,"서귀포, 대한민국",수
퍼스트70 호텔,2023-07-26,54821,4,8.1,4,"서귀포, 대한민국",수
호텔 케니 모슬포,2023-07-26,73273,4,8.4,3,"서귀포, 대한민국",수
포도 호텔,2023-07-26,961157,4,8.8,4,"서귀포, 대한민국",수
신신호텔 서귀포,2023-07-26,80810,4,8.0,4,"서귀포, 대한민국",수
호텔 위드 제주,2023-07-26,83741,4,8.0,4,"제주, 대한민국",수
소노캄 제주,2023-07-26,200827,4,7.5,2,"서귀포, 대한민국",수
애월 스테이 인 제주,2023-07-26,120719,4,8.6,5,"제주, 대한민국",수
벨룸 리조트,2023-07-26,442294,4,8.8,3,"서귀포, 대한민국",수
호텔더그랑 서귀포,2023-07-26,107355,4,10.0,3,"서귀포, 대한민국",수
흰수염 고래 리조트,2023-07-26,235295,4,8.5,4,"제주, 대한민국",수
코업시티호텔 성산,2023-07-26,148545,4,7.9,3,"서귀포, 대한민국",수
헤이 서귀포,2023-07-26,99863,4,7.9,4,"서귀포, 대한민국",수
아스타 호텔,2023-07-26,110646,4,8.4,3,"제주, 대한민국",수
샐리스 제주 호텔,2023-07-26,117208,4,7.2,4,"제주, 대한민국",수
롯데 리조트 아트 빌라스,2023-07-26,715909,4,8.1,4,"서귀포, 대한민국",수
소노벨 제주,2023-07-26,245455,4,7.9,5,"제주, 대한민국",수
호텔 화인 제주,2023-07-26,203719,4,9.2,3,"서귀포, 대한민국",수
롯데 호텔 제주,2023-07-27,500000,1,8.8,5,"서귀포, 대한민국",목
라마다 제주 시티 호텔,2023-07-27,76186,1,8.1,4,"제주, 대한민국",목
파르나스 호텔 제주,2023-07-27,620000,1,9.2,5,"서귀포, 대한민국",목
베스트웨스턴 제주호텔,2023-07-27,65689,1,7.6,4,"제주, 대한민국",목
랜딩관 제주신화월드 호텔앤리조트,2023-07-27,194727,1,8.3,5,"서귀포, 대한민국",목
메종 글래드 제주,2023-07-27,114436,1,8.1,5,"제주, 대한민국",목
에코랜드 호텔,2023-07-27,344213,1,8.6,5,"제주, 대한민국",목
제주 신라 호텔,2023-07-27,496548,1,9.0,5,"서귀포, 대한민국",목
라마다 프라자 제주 호텔,2023-07-27,181818,1,8.2,5,"제주, 대한민국",목
그랜드 하얏트 제주,2023-07-27,427998,1,8.8,5,"제주, 대한민국",목
신라스테이 제주,2023-07-27,113850,1,8.0,4,"제주, 대한민국",목
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-07-27,88055,1,7.7,4,"제주, 대한민국",목
호텔 브릿지 서귀포,2023-07-27,83471,1,8.0,4,"서귀포, 대한민국",목
제주 부영 호텔&리조트,2023-07-27,180992,1,9.1,5,"서귀포, 대한민국",목
휘닉스 제주 섭지코지,2023-07-27,330580,1,7.8,4,"서귀포, 대한민국",목
탐라스테이 호텔 제주,2023-07-27,92752,1,7.7,4,"제주, 대한민국",목
더 베스트 제주 성산,2023-07-27,48348,1,7.9,4,"서귀포, 대한민국",목
호텔 리젠트 마린 더 블루,2023-07-27,113843,1,8.2,4,"제주, 대한민국",목
그랜드 조선 제주,2023-07-27,425000,1,8.9,5,"서귀포, 대한민국",목
롯데시티호텔 제주,2023-07-27,163637,1,8.5,4,"제주, 대한민국",목
더 그랜드 섬오름,2023-07-27,170000,1,8.3,3,"서귀포, 대한민국",목
더큐브 리조트 제주,2023-07-27,78383,1,8.2,4,"서귀포, 대한민국",목
코델리아 S 호텔,2023-07-27,33058,1,7.6,3,"서귀포, 대한민국",목
서머셋 제주신화월드,2023-07-27,605045,1,8.6,5,"서귀포, 대한민국",목
히든 클리프 호텔&네이쳐,2023-07-27,260000,1,8.3,5,"서귀포, 대한민국",목
해비치 호텔 & 리조트,2023-07-27,450000,1,8.6,5,"서귀포, 대한민국",목
엠버퓨어힐호텔&리조트,2023-07-27,371901,1,9.2,5,"제주, 대한민국",목
신화관 제주신화월드 호텔앤리조트,2023-07-27,343141,1,8.3,5,"서귀포, 대한민국",목
유탑 유블레스호텔,2023-07-27,150545,1,8.0,4,"제주, 대한민국",목
캠퍼트리 호텔 앤 리조트,2023-07-27,140579,1,8.4,4,"제주, 대한민국",목
한림리조트,2023-07-27,186255,1,8.8,4,"제주, 대한민국",목
그라벨 호텔,2023-07-27,111271,1,8.1,3,"제주, 대한민국",목
호텔 케니 서귀포,2023-07-27,28853,1,8.1,4,"서귀포, 대한민국",목
브라운 스위트 제주,2023-07-27,50883,1,7.3,5,"서귀포, 대한민국",목
메리어트관 제주신화월드 호텔앤리조트,2023-07-27,267300,1,8.4,4,"서귀포, 대한민국",목
호텔 난타,2023-07-27,68470,1,8.6,4,"제주, 대한민국",목
서귀포 JS호텔,2023-07-27,54515,1,8.4,3,"서귀포, 대한민국",목
스타즈 호텔 제주 로베로점,2023-07-27,35784,1,8.0,4,"제주, 대한민국",목
제주 디 아일랜드 블루 호텔,2023-07-27,59500,1,8.1,4,"서귀포, 대한민국",목
WE호텔 제주,2023-07-27,240640,1,8.5,5,"서귀포, 대한민국",목
라온 호텔 앤 리조트,2023-07-27,67382,1,6.8,4,"제주, 대한민국",목
엠스테이 호텔 제주,2023-07-27,45069,1,7.8,4,"서귀포, 대한민국",목
호텔 샬롬 제주,2023-07-27,44666,1,7.9,5,"제주, 대한민국",목
호텔 토스카나,2023-07-27,277686,1,9.0,4,"서귀포, 대한민국",목
오션스위츠 제주 호텔,2023-07-27,86569,1,8.1,4,"제주, 대한민국",목
아시아호텔,2023-07-27,47106,1,8.4,5,"제주, 대한민국",목
글로스터 호텔 제주,2023-07-27,72364,1,8.3,3,"제주, 대한민국",목
스위트 호텔 제주,2023-07-27,171269,1,8.3,3,"서귀포, 대한민국",목
레슬리 호텔,2023-07-27,46500,1,7.8,4,"제주, 대한민국",목
켄싱턴리조트 서귀포,2023-07-27,214050,1,8.1,4,"서귀포, 대한민국",목
제주 항공우주 호텔,2023-07-27,69091,1,8.4,4,"서귀포, 대한민국",목
유니호텔 제주,2023-07-27,98264,1,7.7,4,"제주, 대한민국",목
금호 제주 리조트,2023-07-27,141217,1,7.4,4,"서귀포, 대한민국",목
신신호텔 제주공항,2023-07-27,38836,1,7.6,4,"제주, 대한민국",목
제주 센트럴시티호텔,2023-07-27,61610,1,7.7,3,"제주, 대한민국",목
롯데 호텔 제주,2023-07-27,500000,2,8.8,5,"서귀포, 대한민국",목
라마다 제주 시티 호텔,2023-07-27,76186,2,8.1,4,"제주, 대한민국",목
파르나스 호텔 제주,2023-07-27,620000,2,9.2,5,"서귀포, 대한민국",목
베스트웨스턴 제주호텔,2023-07-27,65689,2,7.6,4,"제주, 대한민국",목
랜딩관 제주신화월드 호텔앤리조트,2023-07-27,195248,2,8.3,5,"서귀포, 대한민국",목
메종 글래드 제주,2023-07-27,114436,2,8.1,5,"제주, 대한민국",목
에코랜드 호텔,2023-07-27,344213,2,8.6,5,"제주, 대한민국",목
제주 신라 호텔,2023-07-27,496548,2,9.0,5,"서귀포, 대한민국",목
라마다 프라자 제주 호텔,2023-07-27,181818,2,8.2,5,"제주, 대한민국",목
그랜드 하얏트 제주,2023-07-27,427998,2,8.8,5,"제주, 대한민국",목
신라스테이 제주,2023-07-27,113850,2,8.0,4,"제주, 대한민국",목
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-07-27,88055,2,7.7,4,"제주, 대한민국",목
호텔 브릿지 서귀포,2023-07-27,83471,2,8.0,4,"서귀포, 대한민국",목
제주 부영 호텔&리조트,2023-07-27,180992,2,9.1,5,"서귀포, 대한민국",목
휘닉스 제주 섭지코지,2023-07-27,330580,2,7.8,4,"서귀포, 대한민국",목
탐라스테이 호텔 제주,2023-07-27,92752,2,7.7,4,"제주, 대한민국",목
더 베스트 제주 성산,2023-07-27,48348,2,7.9,4,"서귀포, 대한민국",목
호텔 리젠트 마린 더 블루,2023-07-27,113843,2,8.2,4,"제주, 대한민국",목
그랜드 조선 제주,2023-07-27,425000,2,8.9,5,"서귀포, 대한민국",목
롯데시티호텔 제주,2023-07-27,163637,2,8.5,4,"제주, 대한민국",목
더 그랜드 섬오름,2023-07-27,170000,2,8.3,3,"서귀포, 대한민국",목
더큐브 리조트 제주,2023-07-27,78383,2,8.2,4,"서귀포, 대한민국",목
코델리아 S 호텔,2023-07-27,33058,2,7.6,3,"서귀포, 대한민국",목
서머셋 제주신화월드,2023-07-27,605045,2,8.6,5,"서귀포, 대한민국",목
히든 클리프 호텔&네이쳐,2023-07-27,260000,2,8.3,5,"서귀포, 대한민국",목
해비치 호텔 & 리조트,2023-07-27,450000,2,8.6,5,"서귀포, 대한민국",목
엠버퓨어힐호텔&리조트,2023-07-27,371901,2,9.2,5,"제주, 대한민국",목
신화관 제주신화월드 호텔앤리조트,2023-07-27,344355,2,8.3,5,"서귀포, 대한민국",목
유탑 유블레스호텔,2023-07-27,150545,2,8.0,4,"제주, 대한민국",목
캠퍼트리 호텔 앤 리조트,2023-07-27,140579,2,8.4,4,"제주, 대한민국",목
한림리조트,2023-07-27,186255,2,8.8,4,"제주, 대한민국",목
그라벨 호텔,2023-07-27,111271,2,8.1,3,"제주, 대한민국",목
호텔 케니 서귀포,2023-07-27,33408,2,8.1,4,"서귀포, 대한민국",목
브라운 스위트 제주,2023-07-27,53413,2,7.3,5,"서귀포, 대한민국",목
메리어트관 제주신화월드 호텔앤리조트,2023-07-27,269488,2,8.4,4,"서귀포, 대한민국",목
호텔 난타,2023-07-27,68470,2,8.6,4,"제주, 대한민국",목
서귀포 JS호텔,2023-07-27,54515,2,8.4,3,"서귀포, 대한민국",목
스타즈 호텔 제주 로베로점,2023-07-27,35784,2,8.0,4,"제주, 대한민국",목
제주 디 아일랜드 블루 호텔,2023-07-27,59500,2,8.1,4,"서귀포, 대한민국",목
WE호텔 제주,2023-07-27,240640,2,8.5,5,"서귀포, 대한민국",목
라온 호텔 앤 리조트,2023-07-27,67382,2,6.8,4,"제주, 대한민국",목
엠스테이 호텔 제주,2023-07-27,43086,2,7.8,4,"서귀포, 대한민국",목
호텔 샬롬 제주,2023-07-27,44666,2,7.9,5,"제주, 대한민국",목
호텔 토스카나,2023-07-27,277686,2,9.0,4,"서귀포, 대한민국",목
오션스위츠 제주 호텔,2023-07-27,86569,2,8.1,4,"제주, 대한민국",목
아시아호텔,2023-07-27,47106,2,8.4,5,"제주, 대한민국",목
글로스터 호텔 제주,2023-07-27,72364,2,8.3,3,"제주, 대한민국",목
스위트 호텔 제주,2023-07-27,171269,2,8.3,3,"서귀포, 대한민국",목
레슬리 호텔,2023-07-27,46500,2,7.8,4,"제주, 대한민국",목
켄싱턴리조트 서귀포,2023-07-27,214050,2,8.1,4,"서귀포, 대한민국",목
제주 항공우주 호텔,2023-07-27,69091,2,8.4,4,"서귀포, 대한민국",목
유니호텔 제주,2023-07-27,98264,2,7.7,4,"제주, 대한민국",목
금호 제주 리조트,2023-07-27,141569,2,7.4,4,"서귀포, 대한민국",목
신신호텔 제주공항,2023-07-27,38836,2,7.6,4,"제주, 대한민국",목
제주 센트럴시티호텔,2023-07-27,61610,2,7.7,3,"제주, 대한민국",목
롯데 호텔 제주,2023-07-27,500000,3,8.8,5,"서귀포, 대한민국",목
라마다 제주 시티 호텔,2023-07-27,84977,3,8.1,4,"제주, 대한민국",목
